Index,Adsorbent,Directory,co2_0.1bar,co2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc
4172,VIXPUP01_clean,MOF4172,0.108184525,17.23095041,0.106907926,2.358100505,17.122765885,2.251192579,14.835691166786907
4173,VIXWEF_clean,MOF4173,0.064930131,13.30486031,0.065005467,1.539812486,13.239930179,1.474807019,17.542979064498585
4174,VIYTAA_clean,MOF4174,0.498103287,5.464572942,0.499020369,3.61951477,4.966469655,3.1204944009999998,3.0652558998825543
4175,VIZSOO_clean,MOF4175,0.101171484,3.412885645,0.102963339,2.425617009,3.311714161,2.3226536700000002,2.856671948378975
4176,VIZSUU_clean,MOF4176,0.071611135,1.650157549,0.071889051,1.797912878,1.578546414,1.726023827,1.8634495103784008
4177,VIZTIJ_clean,MOF4177,0.050416779,1.158626095,0.049940814,1.152264748,1.108209316,1.102323934,2.0415117929709217
4178,VOBKAA_clean,MOF4178,0.135124199,7.455180996,0.138240559,2.118650699,7.320056797,1.9804101399999998,7.144300178779194
4179,VOFFED_clean,MOF4179,0.050421947,1.814757373,0.051530403,0.913740583,1.764335426,0.86221018,4.032334190049504
4180,VOGPEO_clean,MOF4180,0.170006351,16.84627743,0.173273299,3.013479108,16.676271079,2.840205809,11.350019990068752
4181,VOGTIV_clean_h,MOF4181,0.110514525,5.19289397,0.11048019,2.632226123,5.082379445,2.521745933,4.005411340313384
4182,VOJGOS_clean,MOF4182,0.263161604,10.33869285,0.265435589,3.953491043,10.075531245999999,3.688055454,5.309403561162253
4183,VOLPET_clean,MOF4183,0.08821799,15.59958293,0.087108179,2.067829693,15.51136494,1.9807215140000003,15.316484041919802
4184,VOLQOD_clean,MOF4184,0.117827797,10.81198878,0.117680859,2.363192626,10.694160983,2.245511767,9.28896499681121
4185,VOLRAQ01_clean,MOF4185,0.055312643,25.83442957,0.055558514,1.448888687,25.779116927,1.3933301729999998,36.201345978292686
4186,VONCIM_clean,MOF4186,0.078693078,0.52421833,0.081600672,1.499253038,0.4455252519999999,1.417652366,0.709901555616787
4187,VONCOS_clean,MOF4187,0.089878514,1.070195575,0.086922544,1.452254273,0.980317061,1.365331729,1.4961714069884469
4188,VONDEJ_clean,MOF4188,0.463102525,3.121587781,0.461673466,2.144896468,2.658485256,1.6832230019999999,2.954813542599956
4189,VONDIN_clean,MOF4189,0.884631282,2.864426412,0.883651622,2.347352533,1.9797951299999998,1.463700911,2.477537371402422
4190,VONDOT_clean,MOF4190,0.522767787,2.965910284,0.522183448,2.384416376,2.443142497,1.8622329279999998,2.525438383087217
4191,VOPCEK_clean,MOF4191,0.178012818,5.603098071,0.177638764,2.200713594,5.425085253,2.02307483,5.169226483469599
4192,VOPCIO_clean,MOF4192,0.132304125,6.279005118,0.131335004,2.402271437,6.146700993,2.270936433,5.306762142701045
4193,VOQXIK_clean,MOF4193,0.252212829,17.81834806,0.25565858,4.312689407,17.566135231,4.057030826999999,8.388419069199186
4194,VORHER_clean,MOF4194,0.306083047,8.953459905,0.297414747,2.906091326,8.647376858000001,2.608676579,6.255218689854135
4195,VOSTUU_clean,MOF4195,0.122155664,2.791380462,0.120697634,2.408531929,2.6692247979999997,2.287834295,2.3530301352825753
4196,VOSVEG_clean,MOF4196,0.169959713,4.616748085,0.166829973,2.264114235,4.446788372,2.097284262,4.139984406361552
4197,VOSWIL_clean,MOF4197,0.053202808,4.048107473,0.053734327,1.153445023,3.994904665,1.099710696,7.125510714024072
4198,VOXTUZ_clean,MOF4198,0.660571502,10.06457269,0.661034311,5.258218731,9.404001188,4.5971844200000005,3.8861320680218236
4199,VOXVAH_clean,MOF4199,0.436840897,8.187668191,0.44388263,4.568377815,7.7508272940000005,4.124495185,3.6388075182225337
4200,VOXVEL_clean,MOF4200,0.407069128,4.157406749,0.398250975,3.564841113,3.750337621,3.166590138,2.367790107086596
4201,VOZVAJ01_clean,MOF4201,0.053140249,1.217920319,0.052608985,1.124560009,1.1647800700000002,1.071951024,2.1988575927861698
4202,VOZVEN01_clean,MOF4202,0.080009235,1.708308734,0.078623141,1.435480187,1.6282994990000002,1.356857046,2.4161840969619273
4203,VOZVIR01_clean,MOF4203,0.04964852,1.073716638,0.049500398,1.097864475,1.024068118,1.048364077,1.985645945796891
4204,VUDQOB_clean,MOF4204,0.174031917,4.357461687,0.17478841,2.109635473,4.18342977,1.9348470629999999,4.1936001649444465
4205,VUGXAY_clean,MOF4205,0.134801793,7.016649483,0.134182115,2.53776143,6.88184769,2.403579315,5.61357917237677
4206,VUGYED_clean,MOF4206,0.110618978,7.067535678,0.110112086,2.24750793,6.9569167,2.137395844,6.384511000954815
4207,VUGYIH_clean,MOF4207,0.13813128,6.755064526,0.136516918,2.609128061,6.616933246,2.472611143,5.256479427757112
4208,VUHJAK_clean,MOF4208,0.236715573,1.368877764,0.238675611,1.146796448,1.132162191,0.9081208369999999,2.423478619253307
4209,VUHMOC_clean,MOF4209,0.099708592,1.84217606,0.099772997,1.487569346,1.7424674679999999,1.3877963489999998,2.51428657563215
4210,VUHMUI_clean,MOF4210,0.078914381,1.803637177,0.077966266,1.436417804,1.724722796,1.358451538,2.549348814692291
4211,VUHNAP_clean,MOF4211,0.066271067,1.51946624,0.066644041,1.300761106,1.4531951730000001,1.234117065,2.371670629822131
4212,VUHNET_clean,MOF4212,0.056649753,1.207930971,0.055792621,1.228533754,1.1512812179999998,1.1727411330000002,1.9962543990616162
4213,VUHNIX_clean,MOF4213,0.08334543,1.885983955,0.083204791,1.501183365,1.8026385249999999,1.417978574,2.550733660001218
4214,VUHNUJ_clean,MOF4214,0.088326181,1.814584604,0.087699983,1.441618695,1.726258423,1.353918712,2.555569397802811
4215,VUHPAR_clean,MOF4215,0.09992454,2.128022932,0.099601249,1.629298122,2.028098392,1.529696873,2.6517746194234793
4216,VUHPOF_clean,MOF4216,0.105275872,2.110757419,0.105236501,1.624934745,2.005481547,1.519698244,2.6373226353962314
4217,VUHPUL_clean,MOF4217,0.123158964,1.954860108,0.12115115,1.546006575,1.8317011440000002,1.424855425,2.567232549506401
4218,VUJBEI_clean,MOF4218,0.109237922,15.95132603,0.11067151,2.540168222,15.842088108,2.429496712,12.749559377827932
4219,VUJBIM_clean,MOF4219,0.100640005,16.50227633,0.102168288,2.352568257,16.401636325000002,2.250399969,14.241721378329798
4220,VUKROK_clean,MOF4220,0.084887921,10.4151895,0.08444143,2.10470649,10.330301579,2.02026506,10.047002232140363
4221,VUKRUQ_clean,MOF4221,0.101004787,7.040383232,0.100399614,2.2906306,6.939378445,2.190230986,6.240251662762316
4222,VUKSAX_clean,MOF4222,0.076001641,10.26547488,0.076799625,1.955906228,10.189473239,1.8791066029999999,10.655942732835163
4223,VUKSIF_clean,MOF4223,0.229970904,7.228756322,0.234381859,2.795072591,6.998785418,2.560690732,5.250871091196926
4224,VUKSOL_clean,MOF4224,0.130271253,10.42421293,0.131140446,2.420561307,10.293941677,2.289420861,8.743555075055585
4225,VUKYOR_clean,MOF4225,0.096339141,2.297261159,0.095594318,1.820564891,2.200922018,1.724970573,2.5619170816554826
4226,VUKYUX_clean,MOF4226,0.100813259,5.014912776,0.103023338,2.15322641,4.914099517,2.050203072,4.728621457795598
4227,VULKIX_clean,MOF4227,0.123023061,5.783399309,0.124314384,1.766340495,5.660376248,1.6420261109999998,6.647672504680449
4228,VULKOD_clean,MOF4228,0.217984055,4.223511478,0.215690218,1.895434927,4.005527423,1.679744709,4.524031941246923
4229,VUMBOW_clean,MOF4229,0.07803326,1.233235704,0.079321196,0.954173107,1.155202444,0.874851911,2.6240963705017633
4230,VUNHAO_clean,MOF4230,0.060577813,1.27146344,0.060299383,1.514340531,1.210885627,1.454041148,1.7046734352720796
4231,VUNNEZ_clean,MOF4231,0.052808424,0.143815162,0.05258115,0.972562114,0.091006738,0.9199809640000001,0.30022592388594854
4232,VUQJUN_clean,MOF4232,0.205776742,8.301212457,0.203269185,3.122115152,8.095435715,2.918845967,5.398255985478259
4233,VUQJUN01_clean,MOF4233,0.204732074,8.406759262,0.206120847,3.120706967,8.202027187999999,2.91458612,5.469359662780112
4234,VUQKAU_clean,MOF4234,0.208395668,9.989505472,0.206687494,3.097823081,9.781109804,2.891135587,6.547088939786456
4235,VUQKAU01_clean,MOF4235,0.198636018,9.157640387,0.200270469,2.792295209,8.959004369,2.5920247400000003,6.658602918568241
4236,VUQKAU02_clean,MOF4236,0.197569389,9.425036293,0.201117497,2.893271982,9.227466904,2.692154485,6.613854440731227
4237,VUQKOI_clean,MOF4237,0.04552433,4.261095926,0.045599845,0.900762832,4.215571596,0.8551629869999999,9.604432669319662
4238,VUQKUO_clean,MOF4238,0.057085481,2.384860996,0.055798057,0.992089584,2.327775515,0.9362915270000001,4.880598068077593
4239,VURLIF_clean,MOF4239,0.219746671,11.82774404,0.217413134,4.063095556,11.607997369000001,3.8456824220000003,5.910248537128081
4240,VURNED_clean,MOF4240,0.245777402,9.192705528,0.239665603,4.649110476,8.946928126,4.409444873,4.014526646878034
4241,VURNED01_clean,MOF4241,0.249062177,9.147765578,0.250829597,4.312357543,8.898703400999999,4.061527946,4.306863702353065
4242,VURNED02_clean,MOF4242,0.2456778,9.149083726,0.247163365,4.316021656,8.903405926000001,4.068858291000001,4.30382743505723
4243,VURNED03_clean,MOF4243,0.24404177,9.152487176,0.245563362,4.365793403,8.908445405999998,4.120230040999999,4.2563448915089275
4244,VURYOX_clean,MOF4244,0.039432324,0.262864173,0.03938268,0.81345761,0.223431849,0.77407493,0.6560808091770142
4245,VUSKAW_clean,MOF4245,0.064198092,25.51424047,0.063654246,1.686066403,25.450042378,1.622412157,30.723368694110214
4246,VUSKEA_clean,MOF4246,0.064409136,25.22978099,0.064875869,1.66848072,25.165371854,1.603604851,30.70104447948238
4247,VUZNOV_clean,MOF4247,0.157753111,3.824075934,0.156929109,3.430346767,3.6663228230000002,3.273417658,2.2633376402640204
4248,WABTOK_clean,MOF4248,0.037099082,1.277444814,0.036617295,0.824161221,1.2403457320000002,0.787543926,3.146957186073538
4249,WABVIF_clean,MOF4249,0.067090336,14.00542516,0.067422305,1.503126564,13.938334824,1.435704259,18.91740710599956
4250,WABVIF01_clean,MOF4250,0.070527775,12.82904815,0.071153408,1.575633384,12.758520375,1.504479976,16.53103799357458
4251,WABVIF02_clean,MOF4251,0.077084869,11.48343939,0.077500539,1.685706593,11.406354520999999,1.6082060539999998,13.830913332506722
4252,WABVIF03_clean,MOF4252,0.079700897,10.94900785,0.079461141,1.689741291,10.869306952999999,1.6102801500000001,13.155743979902937
4253,WABVIF04_clean,MOF4253,0.066239134,14.26928081,0.066332767,1.477843023,14.203041676,1.411510256,19.60354626161664
4254,WABVUR_clean,MOF4254,0.046562964,4.14870969,0.047487484,1.188170107,4.102146726,1.140682623,7.0891682982347115
4255,WABWAY_clean,MOF4255,0.041085368,4.179752005,0.041165472,1.071295572,4.138666637,1.0301300999999998,7.921402256730945
4256,WABWEC_clean,MOF4256,0.038743886,4.113369232,0.038275724,1.00831423,4.074625346,0.9700385060000001,8.282523213507408
4257,WACLEU_clean,MOF4257,0.220273577,7.54365447,0.219948721,2.725696543,7.3233808929999995,2.505747822,5.619079119182785
4258,WAFKAQ_clean,MOF4258,0.188401488,11.05043292,0.189782788,3.730166828,10.862031432,3.54038404,6.014671321192814
4259,WAFKIY_clean,MOF4259,0.249814496,9.170975157,0.246055019,4.53478338,8.921160661,4.288728361,4.106008400359558
4260,WAGQAY_clean,MOF4260,0.086732282,17.84596805,0.084062216,2.121100288,17.759235768,2.037038072,17.082041436508476
4261,WAHDIT_clean,MOF4261,0.001118578,0.029865194,0.043661551,0.540281628,0.028746616000000003,0.496620077,0.1122292351550919
4262,WAHGIY_clean,MOF4262,0.224239795,2.304189763,0.234609856,1.749954539,2.079949968,1.515344683,2.673328565944033
4263,WAHKUO_clean,MOF4263,0.1056328,2.475800549,0.107547956,2.663783169,2.370167749,2.556235213,1.8870249709354654
4264,WAHNEB_clean,MOF4264,0.110628007,2.532271057,0.11042669,2.834169803,2.42164305,2.723743113,1.814033017758378
4265,WAHNIF_clean,MOF4265,0.108784308,2.493320719,0.108741103,2.689850394,2.384536411,2.581109291,1.8819621427997644
4266,WAHNOL_clean,MOF4266,0.11040262,2.569357129,0.110881842,2.835060411,2.4589545090000002,2.724178569,1.840022013181501
4267,WAHROP_clean,MOF4267,0.345607863,4.945482344,0.338544415,2.856888813,4.5998744810000005,2.518344398,3.5146022287054035
4268,WAJHOG_clean,MOF4268,0.168502397,3.867518964,0.167768109,2.494077383,3.6990165669999997,2.326309274,3.148352784033741
4269,WAKTOS_clean,MOF4269,0.018117623,0.150666882,0.018189146,0.309348404,0.132549259,0.29115925800000003,0.9888508333500537
4270,WALKAY_clean,MOF4270,0.329296897,5.064606147,0.325038668,2.530122361,4.73530925,2.205083693,4.064105897029166
4271,WAMREJ_clean,MOF4271,0.128784081,19.17602442,0.129768128,2.743562213,19.047240339000002,2.6137940850000003,14.190726313626667
4272,WAMRIN_clean,MOF4272,0.295737309,8.541113952,0.291545228,3.68544241,8.245376643,3.393897182,4.705283005333706
4273,WAMRIN01_clean,MOF4273,0.289126729,9.180250421,0.290034982,3.572138281,8.891123692,3.282103299,5.217796396022826
4274,WAMRIN02_clean,MOF4274,0.311832436,6.882741102,0.315687006,3.75852033,6.570908665999999,3.442833324,3.7179658187938593
4275,WANHEB_clean,MOF4275,0.282705435,15.39689563,0.282731252,3.531913929,15.114190194999999,3.249182677,8.850828327999293
4276,WANHIF_clean,MOF4276,0.174771906,17.12833947,0.174084018,3.101036274,16.953567564,2.9269522560000003,11.214225328987558
4277,WANHOL_clean,MOF4277,0.211485821,15.24053482,0.212309685,3.043982153,15.029048999,2.831672468,10.165271172168023
4278,WANHUR_clean,MOF4278,0.337072177,15.84984746,0.335764714,3.996509478,15.512775283,3.660744764,8.052024774374573
4279,WANNEH_clean,MOF4279,0.630295707,2.054735277,0.62563531,2.090467371,1.4244395699999997,1.464832061,1.9955993177583236
4280,WANNIL_clean,MOF4280,0.510425442,1.965469595,0.50647334,2.111076937,1.4550441530000002,1.604603597,1.8902669082102572
4281,WAPSUE_clean,MOF4281,0.009099209,4.671096609,0.009026436,0.227981372,4.6619974,0.218954936,41.59875658652897
4282,WAQFIG_clean,MOF4282,0.120550413,16.12072955,0.120743683,2.879197853,16.000179137,2.75845417,11.367737726657928
4283,WAQKUX_clean,MOF4283,0.144002844,17.49890163,0.141097207,2.791457024,17.354898786,2.650359817,12.7274296902676
4284,WAQTEQ_clean,MOF4284,0.093522266,10.66365642,0.093863679,2.211389164,10.570134154,2.117525485,9.790431415732652
4285,WARFAZ_clean,MOF4285,0.07466901,3.692776509,0.074854826,1.054195266,3.618107499,0.97934044,7.112017648212951
4286,WARJAC_clean,MOF4286,0.062598306,12.37724847,0.062749376,1.362239351,12.314650164,1.299489975,18.447246482057135
4287,WARXUL_clean,MOF4287,0.169756998,16.09874529,0.167400313,3.140132593,15.928988292,2.9727322800000002,10.408901655689938
4288,WASMUB_clean,MOF4288,0.740951229,5.075252063,0.728335717,4.16844294,4.3343008339999995,3.440107223,2.4719780962290456
4289,WASMUB01_clean,MOF4289,0.774373437,5.092526713,0.76109304,4.226107496,4.318153275999999,3.465014456,2.446547426228325
4290,WASMUB02_clean,MOF4290,0.595831301,4.579052798,0.601158699,3.639002698,3.983221497,3.037843999,2.554783698513479
4291,WASPAK_clean,MOF4291,0.135030498,3.29636597,0.133155896,2.652973387,3.161335472,2.519817491,2.5226871293446522
4292,WAVQUH_clean,MOF4292,0.181302157,7.220297917,0.181750373,2.762085655,7.03899576,2.580335282,5.307363554797419
4293,WAWGOQ_clean,MOF4293,0.13219145,12.08275289,0.13252181,2.652561393,11.95056144,2.520039583,9.248287286284008
4294,WAYMAM_clean,MOF4294,0.087732865,5.036947855,0.088969884,1.789170854,4.94921499,1.70020097,5.7157931399461805
4295,WAYMEQ_SL,MOF4295,0.158470348,1.447300312,0.158984914,2.592330067,1.288829964,2.433345153,1.1335200893660435
4296,WAYMIU_manual,MOF4296,0.163688089,0.930615858,0.163832247,2.785682793,0.766927769,2.621850546,0.6782653794227083
4297,WAYMOA_manual,MOF4297,0.144316777,1.167756759,0.1450656,2.555025024,1.023439982,2.4099594239999997,0.927936150990334
4298,WEBKOD_clean,MOF4298,0.159259939,3.832276998,0.160225683,2.270650317,3.673017059,2.1104246339999997,3.4266322488087457
4299,WECBEN_clean,MOF4299,0.084644473,15.27602832,0.085478071,2.118264398,15.191383847,2.032786327,14.641688081230221
4300,WECFAN_clean,MOF4300,0.104270026,2.922813203,0.107163894,1.499724815,2.818543177,1.392560921,3.9568569138202907
4301,WECJIZ_clean,MOF4301,0.14436032,3.789513092,0.145537531,1.726589355,3.645152772,1.581051824,4.456102947571228
4302,WEDQED_clean,MOF4302,0.26738674,2.325131424,0.271934492,1.916410886,2.0577446839999998,1.644476394,2.4633137968931367
4303,WEFCAN_clean,MOF4303,0.24082797,10.83175709,0.246790798,3.556631873,10.59092912,3.309841075,6.183307699141606
4304,WEFXEM_clean,MOF4304,0.173495456,3.351997143,0.172921723,2.66813656,3.1785016870000002,2.4952148370000002,2.5506827720242327
4305,WEGKIE_clean,MOF4305,0.173320688,5.405027135,0.172904986,2.842741374,5.2317064470000005,2.6698363880000002,3.8603029707269485
4306,WEHHEY_clean,MOF4306,0.241188225,13.33588882,0.237525093,3.030626982,13.094700594999999,2.793101889,8.934090418861818
4307,WEHHIC_clean,MOF4307,0.240780989,14.35713202,0.239686729,3.002054751,14.116351031,2.7623680220000004,9.709792480286001
4308,WEHHOI_clean,MOF4308,0.239806212,13.30370325,0.246323978,3.03299373,13.063897038,2.786669752,8.905573643479729
4309,WEHHUO_clean,MOF4309,0.236099269,13.94642412,0.244467022,2.990243913,13.710324851,2.745776891,9.469283435249743
4310,WEHJAW_clean,MOF4310,0.241260412,13.91595112,0.243509669,3.076745706,13.674690708,2.8332360370000003,9.182948617881276
4311,WEHJEA_clean,MOF4311,0.115881526,15.62741145,0.115998022,2.826434499,15.511529924,2.710436477,11.225585037952538
4312,WEHJIE_clean,MOF4312,0.175464493,14.08458575,0.17380263,2.768257358,13.909121257,2.594454728,10.329956153154702
4313,WEHJOK_clean,MOF4313,0.109049229,13.40750261,0.109247384,2.670770751,13.298453381,2.561523367,10.192298671717328
4314,WEHJUQ_clean,MOF4314,0.094280164,18.27287391,0.095284709,2.345657256,18.178593746,2.250372547,15.81623708106577
4315,WEMBUN_clean,MOF4315,0.07681903,10.03987212,0.07607866,1.631762791,9.96305309,1.555684131,12.492001228069986
4316,WEMCAU_clean,MOF4316,0.119470218,9.88583728,0.120454298,2.219828298,9.766367062,2.099374,9.041800847727849
4317,WEMFOL_clean,MOF4317,0.07623845,10.18406603,0.07576594,1.622083044,10.10782758,1.546317104,12.747029320106224
4318,WEMNAF_clean,MOF4318,0.200492589,3.632311624,0.201765657,1.845241771,3.431819035,1.643476114,3.996600019094258
4319,WEMYEU_clean,MOF4319,0.133648531,4.873042923,0.132672541,1.987254333,4.7393943919999995,1.854581792,4.978604725660768
4320,WENDIE_clean,MOF4320,0.46921313,4.218233169,0.463797882,2.811468847,3.7490200390000004,2.347670965,3.0461982869502715
4321,WENLEI_clean,MOF4321,0.058358857,1.795175067,0.058045398,0.839163043,1.73681621,0.781117645,4.343314936063677
4322,WESYAV_clean,MOF4322,0.382557,2.327268444,0.379124555,2.572833261,1.944711444,2.193708706,1.8365201685651786
4323,WETPES_clean,MOF4323,0.272585114,15.06273981,0.277361331,3.595806959,14.790154696,3.318445628,8.504885448415166
4324,WEXSEZ_clean,MOF4324,0.21387534,6.851177137,0.213784653,3.513409498,6.637301796999999,3.2996248450000003,3.959107445435026
4325,WEXTAV_clean,MOF4325,0.094912833,1.513823858,0.095037103,1.451291843,1.418911025,1.35625474,2.117782981463656
4326,WEYQAU09_clean,MOF4326,0.193184719,8.931873632,0.192799145,3.354960712,8.738688913,3.162161567,5.405252596988783
4327,WEYQAU10_clean,MOF4327,0.153040281,9.550463132,0.153361993,2.936874222,9.397422851000002,2.7835122290000003,6.6023713553834895
4328,WIBSAD_clean,MOF4328,0.063807354,1.130059761,0.064676224,1.389615317,1.0662524070000001,1.324939093,1.6510783445702466
4329,WICGEV_clean,MOF4329,0.064042897,2.273253804,0.065360192,1.081283741,2.2092109069999997,1.015923549,4.268439366933097
4330,WIDQEG_clean,MOF4330,0.134525383,4.905422039,0.133308146,2.641419661,4.770896656000001,2.508111515,3.770507722701838
4331,WIFBAQ_clean,MOF4331,0.079694043,3.621346771,0.08126958,1.401493537,3.541652728,1.3202239569999998,5.246140013373029
4332,WIHVAL_clean,MOF4332,0.064362242,2.272870591,0.067162891,1.074732393,2.208508349,1.007569502,4.29373495993057
4333,WIHVEP_clean,MOF4333,0.064165845,2.280095755,0.06420736,1.08532185,2.21592991,1.02111449,4.265357157194962
4334,WIHWAN_clean,MOF4334,0.122624946,8.912298202,0.121547106,2.598456207,8.789673256,2.476909101,6.963621706511543
4335,WIJDAV_clean,MOF4335,0.187805629,3.01062861,0.187440387,2.169374391,2.822822981,1.9819340039999997,2.8176272456052978
4336,WIJXEU_clean,MOF4336,0.106262628,8.936066547,0.106031197,2.564203579,8.829803919,2.458172382,7.075461222325841
4337,WIJXIY_clean,MOF4337,0.063414411,18.0938283,0.063910263,1.621175317,18.030413889,1.5572650540000001,22.660075096167237
4338,WIKGII_clean,MOF4338,0.04176424,3.855667713,0.04105099,0.97038494,3.813903473,0.92933395,8.067080927230233
4339,WIKXAQ_clean,MOF4339,0.034753041,0.967124558,0.034584947,0.899931224,0.932371517,0.865346277,2.1818955364836623
4340,WIKYAQ_clean,MOF4340,0.037779689,2.903439113,0.038119524,0.666045398,2.865659424,0.627925874,8.850539688623813
4341,WILGUV_clean,MOF4341,0.122967842,4.092524644,0.120464444,1.499287865,3.969556802,1.378823421,5.542007896064063
4342,WILHIK_clean,MOF4342,0.330280956,3.461741412,0.332861886,2.399055727,3.1314604559999997,2.066193841,2.929646026896603
4343,WILRAK_clean,MOF4343,0.028100412,0.531713909,0.028260536,0.722007091,0.503613497,0.693746555,1.4951935710240412
4344,WILREO_clean,MOF4344,0.02815299,0.523810518,0.028040665,0.72340996,0.495657528,0.695369295,1.4701125790416267
4345,WILRIS_clean,MOF4345,0.026902329,0.467940439,0.026212634,0.69641652,0.44103811,0.670203886,1.36421360496019
4346,WIPPIW_clean,MOF4346,0.1389135,6.788098075,0.139433054,2.260974053,6.649184575,2.121540999,6.095556945193598
4347,WIPZEC_clean,MOF4347,0.361507048,6.024722531,0.363844982,3.485655215,5.663215483,3.121810233,3.509243357973443
4348,WIRKOZ_clean,MOF4348,0.087618524,6.737740847,0.090158018,1.598437264,6.650122323000001,1.5082792459999999,8.558143611359531
4349,WIRMOB_clean,MOF4349,0.283480051,7.234026155,0.294000309,2.697600871,6.950546104,2.4036005620000003,5.44456571825739
4350,WIRMUH_clean,MOF4350,0.167928754,6.059025773,0.168993459,2.01703105,5.891097019,1.848037591,6.098893910238051
4351,WIRNAO_clean,MOF4351,0.198589966,2.935611767,0.197930312,2.337375206,2.737021801,2.139444894,2.549946389023746
4352,WISVEB_clean,MOF4352,0.073204352,15.1554704,0.072783405,1.819201953,15.082266048000001,1.746418548,16.914118538651262
4353,WITJOA_clean,MOF4353,0.267289485,8.392118447,0.264080686,2.894574572,8.124828962,2.630493886,5.886372276749919
4354,WITJUG_clean,MOF4354,0.206155019,9.210233013,0.203571709,3.030180186,9.004077994,2.8266084769999997,6.171106286842742
4355,WITKIV_clean,MOF4355,0.087193167,16.1095961,0.089339901,1.931994278,16.022402933000002,1.842654377,16.929326422564014
4356,WIVRIE_clean,MOF4356,0.322017161,4.805275652,0.321304356,2.950671578,4.483258491,2.629367222,3.3064221007984265
4357,WIWKIX_clean,MOF4357,0.326216705,3.582665698,0.321544043,2.845548943,3.2564489930000002,2.5240049,2.5562368347611026
4358,WIWQUO_clean,MOF4358,0.024929328,0.473934693,0.025589785,0.619570581,0.449005365,0.593980796,1.553061221548924
4359,WIYFAM_clean,MOF4359,0.114499821,7.324970405,0.113348932,2.584415064,7.210470584,2.471066132,5.754458646102179
4360,WIYZOU_clean,MOF4360,0.038550902,8.032187791,0.037899741,0.892127555,7.993636889,0.8542278139999999,18.27964523753591
4361,WIZDEP_clean,MOF4361,0.085685494,1.795300285,0.085957359,1.996077197,1.709614791,1.910119838,1.826083487360932
4362,WIZKOH_clean,MOF4362,0.204795625,8.780996302,0.207587279,3.453110259,8.576200677000001,3.2455229799999996,5.162905920702692
4363,WIZMAV02_auto,MOF4363,0.078506762,15.3675208,0.078715279,1.891216486,15.289014038,1.812501207,16.49770096625778
4364,WOBHEB_clean,MOF4364,0.086366012,2.526809858,0.086424147,2.071867814,2.440443846,1.985443667,2.476118252830279
4365,WOBHEB01_clean,MOF4365,0.078796526,1.946655819,0.078138235,1.894402937,1.867859293,1.816264702,2.0863044134272934
4366,WOBHOL_clean,MOF4366,0.098011771,1.983381593,0.097601408,2.300115106,1.8853698220000001,2.2025136979999997,1.7507235390136828
4367,WOBHOM_clean,MOF4367,0.150264939,9.336842674,0.152833749,3.073946566,9.186577735,2.921112817,6.166867109584249
4368,WOBQEL_clean,MOF4368,0.401011594,8.249663756,0.403598724,3.584246012,7.8486521620000005,3.180647288,4.6730378625550335
4369,WOCWAN_clean,MOF4369,0.111968511,1.507963744,0.113304939,1.327634997,1.395995233,1.214330058,2.3060731043912837
4370,WODREO_clean,MOF4370,0.458035496,5.954688468,0.457543815,3.500829051,5.496652972,3.043285236,3.4534168521132136
4371,WODVOB_clean,MOF4371,0.179032497,10.9121066,0.179804381,3.199015672,10.733074103,3.019211291,6.925531278538138
4372,WOFWET_clean,MOF4372,0.031451896,0.593575178,0.03182701,0.788978495,0.5621232820000001,0.757151485,1.527465564959487
4373,WOHDON_clean,MOF4373,0.054707205,10.21565713,0.055630445,1.293298559,10.160949925,1.2376681139999999,16.03719379662261
4374,WOHQAN_clean,MOF4374,0.033413299,5.438711183,0.03399126,0.72260742,5.405297883999999,0.68861616,15.28109384178186
4375,WOHSIV_clean,MOF4375,0.043765161,0.684214902,0.043847424,0.642710029,0.6404497410000001,0.598862605,2.161415764852008
4376,WOHSOB_clean,MOF4376,0.033604744,1.133904514,0.031592702,0.540940667,1.10029977,0.509347965,4.255863741241856
4377,WOJJOV_SL,MOF4377,0.48781569,2.786166647,0.491235284,2.464072355,2.298350957,1.9728370709999998,2.2956966238653056
4378,WOJZAY_clean,MOF4378,0.212326366,9.319339451,0.209722992,2.779763153,9.107013085,2.570040161,6.8067249209227425
4379,WOLREV_clean,MOF4379,0.1107855,2.446435577,0.111972701,2.573367602,2.335650077,2.461394901,1.9301578062784062
4380,WOLRIZ_clean,MOF4380,0.091872096,1.738171452,0.091296175,1.894860003,1.646299356,1.803563828,1.8624145111483565
4381,WOLROF_clean,MOF4381,0.093463271,2.279538911,0.095051768,1.958786989,2.18607564,1.863735221,2.362765724240253
4382,WOLYON_clean,MOF4382,0.049344207,9.455284985,0.049558437,1.211816931,9.405940778,1.162258494,15.841579091969498
4383,WONBAD_clean,MOF4383,0.566301115,6.660985289,0.565107881,3.68581023,6.094684174,3.120702349,3.6691575998638997
4384,WOPDEL_clean,MOF4384,0.189030488,1.928992806,0.188617509,1.085855279,1.739962318,0.89723777,3.606778928276081
4385,WOPSAX_clean,MOF4385,0.095336423,2.443090536,0.094993048,2.300457437,2.347754113,2.205464389,2.156185999691441
4386,WOPSAX01_clean,MOF4386,0.07462115,1.535005871,0.075075354,0.713673394,1.460384721,0.63859804,4.366881402088871
