Adsorbent,CO2_0.1bar,CO2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc,CO2_3p,CH4_3p,CO2_3p_sim,CH4_3p_sim,CH4_Isotherm_1,par_1_CH4,par_2_CH4,Acc_CH4(-R2),CO2_Isotherm_1,par_1_CO2,par_2_CO2,Acc_CO2(-R2),CO2_4p,CH4_4p,CO2_4p_sim,CH4_4p_sim,CH4_Isotherm_2,par_CH4_2,Acc_CH4(-R2)_2,CO2_Isotherm_2,par_CO2_2,Acc_CO2(-R2)_2,CO2_5p,CO2_5p_sim,CO2_Isotherm_3,par_CO2_3,Acc_CO2(-R2)_3,CH4_Isotherm_3,Density,
ALEJIM_clean,0.114371595,14.30875869,0.111957859,2.580630498,14.1943871,2.468672639,11.25737146,10,10,15.81207102,4.534786417,Lang,33.40676457,0.015706527,-0.999994508,Lang,16.44129633,2.512990197,-0.932287652,6,NaN,15.15506704,NaN,NaN,NaN,-0.999994508,Quad,[7.97552865 0.         1.21345801],-0.998826133,NaN,NaN,NaN,NaN,-0.998826133,,592.1070919,
ALIXOJ_clean,0.104820778,13.44426835,0.104674047,2.348624474,13.33944757,2.243950427,11.62209586,10,10,14.24592184,3.772174867,Lang,12.23886617,0.044553161,-0.999998291,Lang,14.56221087,4.504083448,-0.845364368,1.4,NaN,12.78976429,NaN,NaN,NaN,-0.999998291,Sips,[14.25432201  3.54450145  2.67984833],-0.997954488,NaN,NaN,NaN,NaN,-0.997954488,,979.8315751,
ALIXUP_clean,0.019938751,5.795832633,0.019631724,0.496870017,5.775893882,0.477238293,23.68284693,10,10,6.470404675,0.872475587,Lang,6.358137959,0.015904647,-0.999999234,Lang,6.756865359,2.258740727,-0.940307863,6,NaN,6.17902259,NaN,NaN,NaN,-0.999999234,Quad,[3.26717127 0.         1.09126091],-0.998594622,NaN,NaN,NaN,NaN,-0.998594622,,1338.646285,
ALOLIY_clean,0.020989043,7.795488819,0.020550338,0.499977927,7.774499776,0.479427589,31.65580662,10,10,8.264136298,0.833638334,Lang,3.497772191,0.031291151,-0.999995666,Lang,8.449158871,4.466543666,-0.843806245,1.4,NaN,7.610511695,NaN,NaN,NaN,-0.999995666,Sips,[8.13341673 7.78168485 2.82058597],-0.997507523,NaN,NaN,NaN,NaN,-0.997507523,,1191.684795,
ALUJIB_clean,0.170841144,4.586479101,0.169763687,2.027700823,4.415637957,1.857937136,4.592365063,10,10,5.080145253,2.639359213,Lang,4.025117167,0.190561094,-0.999853692,Lang,5.287448985,2.45057962,-0.948225018,6,NaN,4.921594967,NaN,NaN,NaN,-0.999853692,Quad,[2.58524997 0.38271256 1.59836782],-0.999735121,NaN,NaN,NaN,NaN,-0.999735121,,1432.399275,
ALUKIC_clean,0.083313674,16.177471,0.083846555,2.101230547,16.09415733,2.017383992,15.63139677,10,10,21.88946676,3.879100687,Freu,0.411531093,0.974328368,-0.999999483,Lang,25.12026824,0.67752617,-0.99107584,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999483,NaN,NaN,-0.99107584,NaN,NaN,NaN,NaN,-0.99107584,,566.9142251,
ALULEZ_clean,0.050161449,15.2339366,0.051202245,1.341142859,15.18377515,1.289940614,23.06205296,10,10,22.28271332,2.451961834,Lang,44.85621426,0.00578236,-0.99999987,Lang,26.79956797,0.493322341,-0.994331186,NaN,NaN,NaN,NaN,NaN,NaN,-0.99999987,NaN,NaN,-0.994331186,NaN,NaN,NaN,NaN,-0.994331186,,425.9413841,
ALULID_clean,0.102140191,6.192964875,0.100829594,2.256007789,6.090824684,2.155178195,5.573382953,10,10,8.310616776,3.666297101,Lang,12.80397915,0.040124471,-0.999999806,Lang,9.493029227,0.702853339,-0.992518934,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999806,NaN,NaN,-0.992518934,NaN,NaN,NaN,NaN,-0.992518934,,929.5431522,
AMILOY_clean,0.200865974,4.627510731,0.198879016,1.924943859,4.426644757,1.726064843,4.880791206,10,10,5.72984202,2.788996571,Freu,0.718134769,0.58935892,-0.998193646,Lang,6.274262119,1.052463886,-0.990816121,NaN,NaN,NaN,NaN,NaN,NaN,-0.998193646,NaN,NaN,-0.990816121,NaN,NaN,NaN,NaN,-0.990816121,,1007.506389,
AMILUE_clean,0.193945878,4.034777596,0.196702894,1.878795491,3.840831718,1.682092597,4.36014522,10,10,4.890182422,2.732508275,Freu,0.693844235,0.595417751,-0.998552379,Lang,5.299432318,1.194913265,-0.98895839,6,NaN,4.488867527,NaN,NaN,NaN,-0.998552379,Sips,[5.09519169 0.97153004 1.39007798],-0.996989387,NaN,NaN,NaN,NaN,-0.996989387,,982.4070303,
AMIMAL_clean,0.202526737,3.674931142,0.199978247,1.899289162,3.472404405,1.699310915,3.928429637,10,10,4.559879682,2.738980039,Freu,0.717432706,0.581924522,-0.998027872,Lang,4.998308643,1.040049865,-0.993212315,NaN,NaN,NaN,NaN,NaN,NaN,-0.998027872,NaN,NaN,-0.993212315,NaN,NaN,NaN,NaN,-0.993212315,,988.9688002,
AMIMEP_clean,0.199156058,3.837773828,0.198706237,1.854041925,3.63861777,1.655335688,4.202625479,10,10,4.608643566,2.696461519,Freu,0.684717103,0.595283042,-0.998732763,Lang,4.972477767,1.266721257,-0.988322787,6,NaN,4.281823216,NaN,NaN,NaN,-0.998732763,Sips,[4.66448447 1.14898252 1.43232055],-0.99870159,NaN,NaN,NaN,NaN,-0.99870159,,986.0237144,
AMIZIG_clean,0.057201078,2.853318,0.058204685,0.854790619,2.796116922,0.796585934,6.777215441,10,10,2.884202649,1.17792608,Lang,2.07178988,0.131874272,-0.999962472,Lang,5.759370709,0.100414187,-0.492374897,1.4,NaN,2.814604537,NaN,NaN,NaN,-0.999962472,Sips,[ 2.88445121 15.29796187  2.87859284],-0.999931576,NaN,NaN,NaN,NaN,-0.999931576,,1403.99706,
AMOYOR_clean,0.188661302,3.731606451,0.193262122,1.697727211,3.542945149,1.504465089,4.462608502,10,10,3.827976102,2.008948393,Lang,2.54050007,0.378060885,-0.999885801,Lang,4.754370497,0.41331095,-0.821998807,1.4,NaN,3.70577912,NaN,NaN,NaN,-0.999885801,Sips,[ 3.78901536 17.92445199  2.53054324],-0.999666601,NaN,NaN,NaN,NaN,-0.999666601,,1169.744666,
AMUFOF_clean,0.090043314,5.07214383,0.088121781,1.222216041,4.982100516,1.13409426,8.425669966,10,10,5.665625479,1.660590994,Lang,2.8115288,0.144380798,-0.999935198,Lang,5.91784996,2.246263583,-0.947162528,6,NaN,5.396195957,NaN,NaN,NaN,-0.999935198,Quad,[2.82720256 0.18169747 1.37390194],-0.999123889,NaN,NaN,NaN,NaN,-0.999123889,,1344.609711,
AMUWUB_clean,0.046540724,5.131784661,0.046491578,1.06537466,5.085243937,1.018883082,9.779731337,10,10,6.318513433,1.849728723,Lang,11.5804868,0.01900909,-0.999995765,Lang,6.899733985,1.087133167,-0.982122978,6,NaN,5.763734061,NaN,NaN,NaN,-0.999995765,Sips,[6.44806008 0.59548306 1.91331934],-0.995067565,NaN,NaN,NaN,NaN,-0.995067565,,914.1439033,
AMUXAI_clean,0.04106207,3.009186653,0.04124046,0.970530656,2.968124583,0.929290196,6.295072435,10,10,3.80715345,1.684731261,Lang,10.52221304,0.019063478,-0.999998803,Lang,4.214214642,0.935278008,-0.987050416,6,NaN,3.407023408,NaN,NaN,NaN,-0.999998803,Sips,[3.92198393 0.59227931 1.74801538],-0.993145375,NaN,NaN,NaN,NaN,-0.993145375,,1024.412487,
ANOMOG_clean,0.184807421,14.71122417,0.184588045,3.11658245,14.52641675,2.931994405,9.583652443,10,10,16.16115932,5.017457647,Lang,16.51143553,0.043652938,-0.999853459,Lang,16.76296975,2.685429591,-0.927522625,6,NaN,15.60598906,NaN,NaN,NaN,-0.999853459,Quad,[8.14412928 0.         1.30495421],-0.999331824,NaN,NaN,NaN,NaN,-0.999331824,,784.5542734,
ANOMUM_clean,0.171846747,11.8587757,0.172964633,3.584815355,11.68692895,3.411850722,6.716359381,10,10,14.03579152,5.444891463,Lang,13.35212434,0.068859608,-0.999995039,Lang,15.04161883,1.395447081,-0.974911959,6,NaN,13.05345379,NaN,NaN,NaN,-0.999995039,Sips,[14.28167947  0.76146946  1.85691431],-0.997219617,NaN,NaN,NaN,NaN,-0.997219617,,833.7244247,
ANONAT_manual,0.151144069,12.17732981,0.14989552,3.171586414,12.02618574,3.021690894,7.795363704,10,10,14.58984513,5.001848344,Lang,14.65261917,0.051828472,-0.999999985,Lang,15.72460843,1.285716372,-0.977512175,6,NaN,13.60093365,NaN,NaN,NaN,-0.999999985,Sips,[14.86880289  0.73287834  1.85348012],-0.997609786,NaN,NaN,NaN,NaN,-0.997609786,,800.8178251,
ANUGEW_clean,0.077666478,24.20645655,0.077699128,2.010892607,24.12879007,1.933193479,24.44011277,10,10,28.53021754,3.74001654,Freu,0.386093266,0.986183459,-0.999999765,Lang,30.51567613,1.436958745,-0.96998737,6,NaN,26.85269655,NaN,NaN,NaN,-0.999999765,Quad,[14.46664662  0.          0.71705886],-0.99809153,NaN,NaN,NaN,NaN,-0.99809153,,443.4651423,
ANUGIA_clean,0.094677413,17.79503221,0.093607359,2.315851438,17.7003548,2.222244079,15.60087458,10,10,21.09976148,4.215438113,Lang,66.12062791,0.006809393,-0.999998406,Lang,22.63065506,1.37827002,-0.972546811,6,NaN,19.63930638,NaN,NaN,NaN,-0.999998406,Quad,[10.70367016  0.          0.69039545],-0.99692484,NaN,NaN,NaN,NaN,-0.99692484,,567.9679041,
ANUGOG_clean,0.101708459,19.35887396,0.102578093,2.526908405,19.2571655,2.424330312,15.55433524,10,10,23.67702435,4.520127384,Lang,45.368987,0.011065785,-0.999999414,Lang,25.77091933,1.130764693,-0.979904531,6,NaN,21.60110758,NaN,NaN,NaN,-0.999999414,Quad,[12.0453406   0.          0.57368407],-0.994643471,NaN,NaN,NaN,NaN,-0.994643471,,584.6651773,
APACAX_clean,0.298955055,12.25746579,0.294146012,3.792667753,11.95851073,3.498521741,6.561705785,10,10,13.3615631,5.012394872,Lang,7.919093265,0.172542556,-0.999924845,Lang,13.81484293,2.947776013,-0.922812647,6,NaN,12.87971902,NaN,NaN,NaN,-0.999924845,Quad,[6.75003037 0.13455599 1.60708459],-0.999226227,NaN,NaN,NaN,NaN,-0.999226227,,1007.31493,
APEBEE_clean,0.252415529,4.514437021,0.2491361,2.45200465,4.262021492,2.20286855,3.738033353,10,10,5.241905431,2.983679154,Lang,3.964902083,0.304176212,-0.999887316,Lang,5.568790067,1.603626222,-0.981590147,6,NaN,4.876452518,NaN,NaN,NaN,-0.999887316,Quad,[2.71975    0.76261599 1.23868453],-0.997383742,NaN,NaN,NaN,NaN,-0.997383742,,1310.394503,
APEBUU_clean,0.104682618,2.545438931,0.107273253,1.325911801,2.440756313,1.218638548,3.897704486,10,10,2.967498397,1.808003699,Lang,3.090507912,0.141074943,-0.999671132,Lang,3.158252801,1.555682053,-0.978497563,6,NaN,2.777667794,NaN,NaN,NaN,-0.999671132,Sips,[3.04712022 1.15149787 1.51009321],-0.99805797,NaN,NaN,NaN,NaN,-0.99805797,,1495.794767,
APUPEH_clean,0.083856234,38.81124949,0.082338383,2.108680209,38.72739326,2.026341826,37.36868071,10,10,46.5327724,3.796004851,Lang,43.79021766,0.009491312,-0.999999942,Lang,50.16843155,1.279899219,-0.974610856,6,NaN,43.29840295,NaN,NaN,NaN,-0.999999942,Quad,[23.63170295  0.          0.6431805 ],-0.997092808,NaN,NaN,NaN,NaN,-0.997092808,,298.2127336,
AQEGUY_clean,0.349071849,5.420340781,0.35131669,2.665862011,5.071268932,2.314545321,4.128096003,10,10,5.685629455,3.104848935,Lang,3.823438024,0.43218487,-0.99949267,Lang,6.723992266,0.547665309,-0.887401514,1.4,NaN,5.473734216,NaN,NaN,NaN,-0.99949267,Sips,[ 5.65118816 17.32916371  2.41754759],-0.997871802,NaN,NaN,NaN,NaN,-0.997871802,,1463.54368,
AQIQAU_clean,0.122456495,10.65001835,0.123620887,2.586136667,10.52756186,2.46251578,8.361029332,10,10,12.29744796,4.096438228,Lang,12.27260908,0.050098106,-0.999999547,Lang,13.03173555,1.674744991,-0.965025199,6,NaN,11.6760045,NaN,NaN,NaN,-0.999999547,Sips,[12.45762371  0.87302665  1.94419072],-0.99870451,NaN,NaN,NaN,NaN,-0.99870451,,861.7040968,
AQIXUV_clean,0.054011809,3.433393751,0.053540509,1.131192184,3.379381942,1.077651675,6.162374383,10,10,4.51819417,1.853270982,Lang,6.827241164,0.037259387,-0.999994363,Lang,5.105817225,0.768893316,-0.991105349,NaN,NaN,NaN,NaN,NaN,NaN,-0.999994363,NaN,NaN,-0.991105349,NaN,NaN,NaN,NaN,-0.991105349,,934.48878,
AQUCOF_clean,0.064912604,5.488416114,0.064833177,1.495885483,5.42350351,1.431052306,7.449198481,10,10,7.19744274,2.520328271,Lang,11.54141769,0.027938186,-0.999999838,Lang,8.118256319,0.781639323,-0.990114038,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999838,NaN,NaN,-0.990114038,NaN,NaN,NaN,NaN,-0.990114038,,1042.179795,
AQUCOG_clean,0.076851423,5.029275842,0.077440002,1.876684695,4.952424419,1.799244693,5.440953405,10,10,6.101767741,3.154629769,Lang,14.15881603,0.028667537,-0.999997753,Lang,6.61567419,1.187338291,-0.981074303,6,NaN,5.795677432,NaN,NaN,NaN,-0.999997753,Sips,[6.24467911 0.72938097 1.76743433],-0.999511291,NaN,NaN,NaN,NaN,-0.999511291,,1199.710229,
AQUCUM_clean,0.077186735,4.411265622,0.077715564,1.912662009,4.334078887,1.834946445,4.682586844,10,10,5.927441457,3.219979831,Lang,14.64331995,0.028187726,-0.999996161,Lang,6.775744435,0.69874093,-0.992760206,NaN,NaN,NaN,NaN,NaN,NaN,-0.999996161,NaN,NaN,-0.992760206,NaN,NaN,NaN,NaN,-0.992760206,,1198.801437,
AQUDAS_clean,0.064410961,5.655372658,0.065507608,1.506265313,5.590961697,1.440757705,7.622906898,10,10,7.266188732,2.528195705,Lang,11.20338592,0.029142823,-0.999999888,Lang,8.107345849,0.863835186,-0.98821682,15,NaN,7.739635213,NaN,NaN,NaN,-0.999999888,Sips,[7.89040598 0.45642057 1.7439446 ],-0.997179871,NaN,NaN,NaN,NaN,-0.997179871,,1039.573489,
AQUDIB_clean,0.074433792,5.213814857,0.074140394,1.837587023,5.139381065,1.763446629,5.760611047,10,10,6.145995857,3.099432688,Lang,14.33159103,0.027594275,-0.999995577,Lang,6.574140848,1.435493718,-0.973635583,6,NaN,5.906444361,NaN,NaN,NaN,-0.999995577,Sips,[6.25461333 0.82552563 1.83596184],-0.99975343,NaN,NaN,NaN,NaN,-0.99975343,,1199.43492,
ARADEE_clean,0.137164386,8.676028053,0.135227398,2.755339693,8.538863667,2.620112295,6.393028813,10,10,9.461115529,4.07873734,Lang,9.027425413,0.08242056,-0.999984516,Lang,9.783600657,2.933817967,-0.918953026,6,NaN,9.164125075,NaN,NaN,NaN,-0.999984516,Quad,[4.76423324 0.00501102 1.43599219],-0.999459668,NaN,NaN,NaN,NaN,-0.999459668,,1181.75609,
ARAGOR_clean,0.170622981,6.738947763,0.166338135,2.309154068,6.568324782,2.142815933,5.925159457,10,10,7.319133714,3.046762342,Lang,4.794791752,0.174296547,-0.9999948,Lang,7.55609642,3.088728344,-0.917526447,6,NaN,7.055104146,NaN,NaN,NaN,-0.9999948,Quad,[3.69597573 0.13818242 1.68830009],-0.999188327,NaN,NaN,NaN,NaN,-0.999188327,,1156.263713,
AROFET_clean,0.113670641,9.170788507,0.113190462,2.364141842,9.057117866,2.25095138,7.875787893,10,10,10.78027005,3.819550499,Lang,12.84406921,0.042324141,-0.999995849,Lang,11.51648464,1.464261275,-0.972144546,6,NaN,10.03164557,NaN,NaN,NaN,-0.999995849,Sips,[10.95394108  0.80678019  1.88614703],-0.996926894,NaN,NaN,NaN,NaN,-0.996926894,,856.1619074,
ASACON_clean,0.184238414,2.492239477,0.182526076,1.404277469,2.308001063,1.221751393,3.603277468,10,10,2.781574785,1.676163984,Lang,2.151678169,0.352616825,-0.998686289,Lang,2.904396991,2.264721954,-0.96941153,6,NaN,2.668766464,NaN,NaN,NaN,-0.998686289,Quad,[1.43166559 1.03636704 2.05140936],-0.999468023,NaN,NaN,NaN,NaN,-0.999468023,,1778.473748,
ASEKAM_clean,0.14356376,3.94569995,0.145448393,1.832712676,3.80213619,1.687264283,4.37109792,10,10,4.029502876,2.383696269,Lang,3.628788445,0.191536664,-0.999950681,Lang,5.545781764,0.265844586,-0.7259269,1.4,NaN,3.67049037,NaN,NaN,NaN,-0.999950681,Quad,[ 2.01513948 -0.18684523  4.59350039],-0.999996107,NaN,NaN,NaN,NaN,-0.999996107,,1726.62276,
ASINAT_clean,0.120790054,9.225332544,0.120044872,2.471245704,9.10454249,2.351200832,7.579262794,10,10,12.954143,4.047327308,Lang,14.87455798,0.037381005,-0.999988043,Lang,15.19064787,0.579210405,-0.994202036,NaN,NaN,NaN,NaN,NaN,NaN,-0.999988043,NaN,NaN,-0.994202036,NaN,NaN,NaN,NaN,-0.994202036,,727.4308148,
ASINEX_clean,0.099740083,8.622830709,0.100969348,2.311366929,8.523090626,2.210397581,7.574288227,10,10,13.10418194,3.993607476,Lang,23.58506075,0.020384438,-0.999996444,Lang,16.16418932,0.428240648,-0.996354822,NaN,NaN,NaN,NaN,NaN,NaN,-0.999996444,NaN,NaN,-0.996354822,NaN,NaN,NaN,NaN,-0.996354822,,659.9885404,
ASINIB_clean,0.098861075,8.725654528,0.098090397,2.283198219,8.626793453,2.185107822,7.759169871,10,10,13.21324666,3.929767906,Lang,22.21319861,0.021493603,-0.999998773,Lang,16.25918736,0.433798523,-0.99625111,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998773,NaN,NaN,-0.99625111,NaN,NaN,NaN,NaN,-0.99625111,,666.054679,
ASIQEA_clean,0.086104538,6.09608542,0.086168498,1.981615952,6.009980882,1.895447454,6.245862468,10,10,7.102317764,3.250880317,Lang,12.08698591,0.036790864,-0.999999114,Lang,7.556661451,1.563203799,-0.969600642,6,NaN,6.684221554,NaN,NaN,NaN,-0.999999114,Sips,[7.21267442 0.88334184 1.85658003],-0.998133977,NaN,NaN,NaN,NaN,-0.998133977,,902.5467531,
ASIQIE_clean,0.086135604,6.477620369,0.087243023,2.013939418,6.391484765,1.926696395,6.530252175,10,10,7.661094513,3.282174943,Lang,11.66897861,0.039134974,-0.999997792,Lang,8.207293269,1.402619909,-0.974323645,6,NaN,7.128051541,NaN,NaN,NaN,-0.999997792,Sips,[7.79608861 0.79625741 1.85292254],-0.997104475,NaN,NaN,NaN,NaN,-0.997104475,,893.5609457,
ASIVAB_clean,0.086086019,20.01919984,0.084958168,2.159869115,19.93311382,2.074910947,18.81828941,10,10,25.14574789,3.975048145,Lang,97.40411076,0.00425462,-0.999999393,Lang,27.73267527,0.972036781,-0.9839651,6,NaN,22.93161547,NaN,NaN,NaN,-0.999999393,Quad,[12.82551058  0.          0.49848173],-0.995296066,NaN,NaN,NaN,NaN,-0.995296066,,538.2384909,
ASIVEF_clean,0.093905835,16.79015915,0.093655097,2.331793326,16.69625332,2.238138229,14.61926776,10,10,20.44967549,4.144119303,Lang,36.68425331,0.012735456,-0.999999975,Lang,22.21326528,1.159559636,-0.979181969,6,NaN,18.87458314,NaN,NaN,NaN,-0.999999975,Quad,[10.39929574  0.          0.58736662],-0.996358068,NaN,NaN,NaN,NaN,-0.996358068,,623.2559517,
ASOHUL_clean,0.092119325,5.379080702,0.091842189,1.762527241,5.286961377,1.670685052,6.196309252,10,10,7.468590068,2.657150292,Lang,6.316203809,0.072618437,-0.999999405,Lang,8.699538407,0.606734736,-0.994311843,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999405,NaN,NaN,-0.994311843,NaN,NaN,NaN,NaN,-0.994311843,,1039.019596,
ASOSUY_clean,0.164074403,17.95180606,0.162296409,2.714784631,17.78773166,2.552488222,13.42559768,10,10,18.1589515,4.265763398,Lang,12.2597505,0.053362168,-0.999874424,Lang,29.20777611,0.16385791,-0.614737382,1.4,NaN,17.80085378,NaN,NaN,NaN,-0.999874424,Sips,[18.15893119 16.62890113  3.26007014],-0.999888582,NaN,NaN,NaN,NaN,-0.999888582,,897.3230846,
ASOVEL_clean,0.146803063,6.160436005,0.146353769,2.001587716,6.013632942,1.855233947,6.248815272,10,10,6.493556359,2.665717386,Lang,4.290481751,0.164166461,-0.999970671,Lang,6.62402907,4.976947894,-0.834607451,1.4,NaN,5.819686251,NaN,NaN,NaN,-0.999970671,Sips,[6.50288412 4.00950858 2.23954652],-0.998973648,NaN,NaN,NaN,NaN,-0.998973648,,1033.773129,
ASOYOY_clean,0.117689479,4.745369267,0.118036487,2.32996886,4.627679788,2.211932373,4.135049943,10,10,7.672694111,3.711587671,Lang,11.41988986,0.048129384,-0.999986718,Lang,9.896599461,0.345018738,-0.998445856,NaN,NaN,NaN,NaN,NaN,NaN,-0.999986718,NaN,NaN,-0.998445856,NaN,NaN,NaN,NaN,-0.998445856,,828.6644505,
ASUWUI_clean,0.124243755,6.459113631,0.119501566,1.722653805,6.334869876,1.603152239,7.612648543,10,10,6.901904354,2.339078995,Lang,3.953893887,0.144951032,-0.999974636,Lang,7.078667527,3.904642155,-0.879224008,1.4,NaN,6.219695384,NaN,NaN,NaN,-0.999974636,Sips,[6.90945653 4.09074432 2.34909118],-0.997356896,NaN,NaN,NaN,NaN,-0.997356896,,1150.888489,
ATAFIK_clean,0.168997157,7.590477699,0.16872781,2.924811338,7.421480542,2.756083528,5.269047502,10,10,8.682838057,4.083494097,Lang,7.453613238,0.121167727,-0.99999281,Lang,9.163180231,1.807637057,-0.964531842,6,NaN,8.256097128,NaN,NaN,NaN,-0.99999281,Quad,[4.38248496 0.32079008 1.1931697 ],-0.999302942,NaN,NaN,NaN,NaN,-0.999302942,,1215.198061,
ATAYAX_clean,0.163387227,16.4869596,0.164605285,3.385230103,16.32357237,3.220624818,9.888108937,10,10,17.54875486,5.285273831,Lang,14.70573191,0.056104205,-0.999999848,Lang,17.97032548,4.162745146,-0.862071489,1.4,NaN,16.03434613,NaN,NaN,NaN,-0.999999848,Sips,[17.55754734  4.30624624  2.65557163],-0.997083468,NaN,NaN,NaN,NaN,-0.997083468,,781.9066707,
ATAYEB_clean,0.149552954,16.4408438,0.148829135,3.253836061,16.29129085,3.105006926,10.25862839,10,10,17.45559946,5.122428319,Lang,14.86638403,0.052570331,-0.999997288,Lang,17.85707965,4.347855936,-0.853239804,1.4,NaN,15.93519848,NaN,NaN,NaN,-0.999997288,Sips,[17.46407432  4.21783965  2.68870533],-0.997372949,NaN,NaN,NaN,NaN,-0.997372949,,825.8796793,
ATEYUV_clean,0.164323297,14.05557515,0.163623905,3.249325199,13.89125185,3.085701294,8.782462534,10,10,16.89050972,5.067642847,Lang,14.02553107,0.056571836,-0.999996338,Lang,18.22981682,1.261123573,-0.978010554,6,NaN,15.78976288,NaN,NaN,NaN,-0.999996338,Quad,[8.61091762 0.06087446 0.6619065 ],-0.997866224,NaN,NaN,NaN,NaN,-0.997866224,,751.1257515,
ATEZAC_clean,0.111725154,14.29643795,0.111693248,2.496850694,14.1847128,2.385157446,11.6250849,10,10,18.39346299,4.223505078,Lang,20.0418212,0.026700092,-0.999996782,Lang,20.53729265,0.857965825,-0.987595323,15,NaN,19.51729432,NaN,NaN,NaN,-0.999996782,Sips,[19.81918398  0.41485428  1.8643756 ],-0.997367868,NaN,NaN,NaN,NaN,-0.997367868,,687.6261035,
ATEZEG_clean,0.162559734,13.64177783,0.162795213,3.274659618,13.4792181,3.111864405,8.457960856,10,10,16.54553566,5.160646387,Lang,15.06011821,0.052130536,-0.999995705,Lang,17.9362198,1.189740447,-0.980088705,6,NaN,15.48425746,NaN,NaN,NaN,-0.999995705,Quad,[8.44877379 0.0691376  0.62905453],-0.99816789,NaN,NaN,NaN,NaN,-0.99816789,,775.5628149,
ATEZIK_clean,0.134304453,13.42742977,0.133762196,2.900925255,13.29312532,2.767163059,9.397605576,10,10,17.13324933,4.740022361,Lang,17.14707028,0.038204281,-0.999998701,Lang,19.04820061,0.894714604,-0.98720341,15,NaN,18.14396977,NaN,NaN,NaN,-0.999998701,Sips,[18.44982122  0.45827764  1.795858  ],-0.997669644,NaN,NaN,NaN,NaN,-0.997669644,,744.2867345,
ATIBAG_clean,0.064948238,2.277175352,0.065706681,1.079718954,2.212227114,1.014012273,4.281999497,10,10,2.294913329,1.482950178,Lang,2.584614537,0.134609584,-0.999996052,Lang,3.513416231,0.188428603,-0.631304766,1.4,NaN,2.262372148,NaN,NaN,NaN,-0.999996052,Sips,[ 2.29501192 25.72427717  2.94609215],-0.999954672,NaN,NaN,NaN,NaN,-0.999954672,,1648.287612,
ATIBOU_clean,0.065020091,2.268043702,0.064240891,1.066739206,2.203023611,1.002498315,4.31672144,10,10,2.284319083,1.464549561,Lang,2.549828426,0.134946955,-0.999992638,Lang,3.486286798,0.190136367,-0.632740329,1.4,NaN,2.245542705,NaN,NaN,NaN,-0.999992638,Sips,[ 2.28435749 21.93639926  2.87435835],-0.999971694,NaN,NaN,NaN,NaN,-0.999971694,,1662.690144,
ATIBOU01_clean,0.06655933,2.297870457,0.067380045,1.110915696,2.231311127,1.043535651,4.199574611,10,10,2.333017488,1.509123634,Lang,2.5540109,0.14442977,-0.999983138,Lang,3.556133679,0.190832722,-0.642797251,1.4,NaN,2.288103313,NaN,NaN,NaN,-0.999983138,Sips,[ 2.3331194  19.61537701  2.82483321],-0.999793901,NaN,NaN,NaN,NaN,-0.999793901,,1592.724748,
ATIBOU02_clean,0.067099022,2.308028799,0.066102668,1.10149983,2.240929777,1.035397162,4.254197538,10,10,2.358469227,1.499297411,Lang,2.550603014,0.142611731,-0.999980427,Lang,3.60033861,0.190002825,-0.649090427,1.4,NaN,2.291381382,NaN,NaN,NaN,-0.999980427,Sips,[ 2.35883095 13.81639821  2.67384244],-0.99961041,NaN,NaN,NaN,NaN,-0.99961041,,1589.304074,
ATICAH_clean,0.065690714,2.295987923,0.065529445,1.07405698,2.230297209,1.008527535,4.340134019,10,10,2.299036064,1.476595227,Lang,2.580335171,0.133781108,-0.999997228,Lang,3.5014761,0.191284831,-0.627457482,1.4,NaN,2.284057221,NaN,NaN,NaN,-0.999997228,Sips,[ 2.29898735 51.16388504  3.24048717],-0.99999965,NaN,NaN,NaN,NaN,-0.99999965,,1595.15901,
